Well_ID,X,Y,Z,facies,phi,phi_imp,phi_was_imputed,perm,perm_imp,perm_was_imputed,AI,AI_imp,AI_was_imputed
76,68,108,32,2.0,0.259091068,0.259091068,False,1025.411165,1025.411165,False,,4123245.1875,False
76,68,108,33,2.0,0.261945658,0.261945658,False,1061.371219,1061.371219,False,4251878.0,4251878.0,False
76,68,108,34,2.0,0.265520102,0.265520102,False,1107.658655,1107.658655,False,4215934.0,4215934.0,False
76,68,108,35,2.0,0.269703984,0.269703984,False,1163.652645,1163.652645,False,4173003.75,4173003.75,False
76,68,108,36,2.0,0.274326391,0.274326391,False,1227.844731,1227.844731,False,4124408.5,4124408.5,False
76,68,108,38,2.0,0.283985506,0.283985506,False,1370.153677,1370.153677,False,4019611.25,4019611.25,False
76,68,108,39,2.0,0.288522887,0.288522887,False,1440.955017,1440.955017,False,3969826.25,3969826.25,False
77,173,153,19,6.0,0.031315871,0.031315871,False,1.690761227,1.690761227,False,8625341.0,8625341.0,False
77,173,153,20,5.0,0.074060253,0.074060253,False,22.46502443,22.46502443,False,7322394.5,7322394.5,False
77,173,153,21,5.0,0.077195043,0.077195043,False,25.45227791,25.45227791,False,7269048.0,7269048.0,False
77,173,153,23,1.0,0.228067557,0.228067557,False,688.2586388,688.2586388,False,5054887.5,5054887.5,False
77,173,153,24,1.0,0.232348176,0.232348176,False,729.2606443,729.2606443,False,4992474.5,4992474.5,False
77,173,153,26,1.0,0.239876725,0.239876725,False,805.4980347,805.4980347,False,4893065.5,4893065.5,False
77,173,153,27,1.0,,0.24391270218181818,False,838.9892133,838.9892133,False,4854553.0,4854553.0,False
77,173,153,28,1.0,0.245689971,0.245689971,False,868.090742,868.090742,False,4822682.0,4822682.0,False
77,173,153,30,1.0,0.24935557,0.24935557,False,909.2840779,909.2840779,False,4777428.0,4777428.0,False
77,173,153,31,1.0,0.25027777,0.25027777,False,919.8618755,919.8618755,False,4763441.5,4763441.5,False
77,173,153,32,1.0,0.250570783,0.250570783,False,923.2410017,923.2410017,False,4755329.5,4755329.5,False
77,173,153,33,1.0,,0.24391270218181818,False,919.499808,919.499808,False,4753631.0,4753631.0,False
77,173,153,34,1.0,0.249337984,0.249337984,False,909.0832129,909.0832129,False,,4839359.192307692,False
77,173,153,35,1.0,0.247895824,0.247895824,False,892.7173822,892.7173822,False,4771062.0,4771062.0,False
77,173,153,36,1.0,0.245978015,0.245978015,False,871.2788638,871.2788638,False,4789602.5,4789602.5,False
77,173,153,37,1.0,0.243641349,0.243641349,False,845.6540706,845.6540706,False,4813241.5,4813241.5,False
77,173,153,39,1.0,,0.24391270218181818,False,,852.1904952591402,False,4870271.0,4870271.0,False
78,103,71,19,6.0,0.035583978,0.035583978,False,2.481283876,2.481283876,False,8544537.0,8544537.0,False
78,103,71,20,6.0,0.035666372,0.035666372,False,2.498574485,2.498574485,False,8541300.0,8541300.0,False
78,103,71,21,6.0,0.035492158,0.035492158,False,2.462109367,2.462109367,False,8544317.0,8544317.0,False
78,103,71,22,6.0,0.035152344,0.035152344,False,2.392007558,2.392007558,False,,8479554.0,False
78,103,71,23,6.0,0.034761201,0.034761201,False,2.312981098,2.312981098,False,8560229.0,8560229.0,False
78,103,71,24,5.0,0.073212406,0.073212406,False,21.69955536,21.69955536,False,7349347.0,7349347.0,False
78,103,71,25,5.0,0.072776039,0.072776039,False,21.31249124,21.31249124,False,7355485.5,7355485.5,False
78,103,71,26,5.0,0.072755604,0.072755604,False,21.29448002,21.29448002,False,7354949.0,7354949.0,False
78,103,71,27,5.0,0.073279077,0.073279077,False,21.75910498,21.75910498,False,7345764.5,7345764.5,False
78,103,71,28,5.0,0.074435668,0.074435668,False,22.80966627,22.80966627,False,7326621.5,7326621.5,False
78,103,71,29,5.0,0.076266917,0.076266917,False,24.54170767,24.54170767,False,7297059.0,7297059.0,False
78,103,71,30,5.0,0.078762652,0.078762652,False,27.04121811,27.04121811,False,7257555.5,7257555.5,False
78,103,71,33,4.0,0.188923318,0.188923318,False,384.5949899,384.5949899,False,5627095.5,5627095.5,False
78,103,71,34,4.0,0.194545263,0.194545263,False,,401.22175660000005,False,5542284.0,5542284.0,False
78,103,71,35,3.0,0.160211032,0.160211032,False,232.1308113,232.1308113,False,6764205.5,6764205.5,False
78,103,71,36,3.0,0.165674264,0.165674264,False,257.1668543,257.1668543,False,6673978.0,6673978.0,False
78,103,71,37,3.0,0.170712979,0.170712979,False,281.8428418,281.8428418,False,6590321.5,6590321.5,False
78,103,71,38,3.0,0.175142798,0.175142798,False,,259.3137178,False,6517432.5,6517432.5,False
78,103,71,39,3.0,0.178825837,0.178825837,False,324.9141052,324.9141052,False,6466205.5,6466205.5,False
79,138,164,19,5.0,0.067031208,0.067031208,False,16.6398573,16.6398573,False,7422908.5,7422908.5,False
79,138,164,20,5.0,0.069161433,0.069161433,False,18.28255921,18.28255921,False,7388658.5,7388658.5,False
79,138,164,21,5.0,0.071393376,0.071393376,False,20.11665208,20.11665208,False,7354169.0,7354169.0,False
79,138,164,22,5.0,,0.07637774333333334,False,22.19350788,22.19350788,False,7319027.5,7319027.5,False
79,138,164,23,5.0,0.076281737,0.076281737,False,24.55607233,24.55607233,False,7282932.5,7282932.5,False
79,138,164,24,5.0,0.078942125,0.078942125,False,27.22726797,27.22726797,False,,7261978.2,False
79,138,164,26,4.0,0.185812215,0.185812215,False,365.4643082,365.4643082,False,5681793.5,5681793.5,False
79,138,164,28,4.0,0.192445441,0.192445441,False,407.0757048,407.0757048,False,5635852.5,5635852.5,False
79,138,164,29,4.0,0.19515738,0.19515738,False,424.9927907,424.9927907,False,5622547.0,5622547.0,False
79,138,164,30,3.0,0.157241684,0.157241684,False,219.2495103,219.2495103,False,6361632.5,6361632.5,False
79,138,164,31,3.0,0.158573554,0.158573554,False,224.965128,224.965128,False,6358048.5,6358048.5,False
79,138,164,32,3.0,,0.159661355,False,227.1943594,227.1943594,False,6371994.0,6371994.0,False
79,138,164,33,3.0,0.158785212,0.158785212,False,225.882719,225.882719,False,6455985.0,6455985.0,False
79,138,164,34,3.0,0.157744923,0.157744923,False,221.3973089,221.3973089,False,6657714.0,6657714.0,False
79,138,164,35,2.0,0.278270487,0.278270487,False,1284.597005,1284.597005,False,4136735.75,4136735.75,False
79,138,164,38,2.0,0.264835474,0.264835474,False,1098.683451,1098.683451,False,4237486.0,4237486.0,False
79,138,164,39,2.0,0.260500949,0.260500949,False,1043.061267,1043.061267,False,4265174.5,4265174.5,False
80,120,97,19,6.0,,0.0343797756,False,2.123903722,2.123903722,False,8569554.0,8569554.0,False
80,120,97,20,6.0,0.034610767,0.034610767,False,2.283057759,2.283057759,False,8550703.0,8550703.0,False
80,120,97,21,6.0,0.035214384,0.035214384,False,2.404705341,2.404705341,False,8537185.0,8537185.0,False
80,120,97,22,6.0,0.035653222,0.035653222,False,2.495809502,2.495809502,False,8527634.0,8527634.0,False
80,120,97,23,6.0,0.035999148,0.035999148,False,2.569227479,2.569227479,False,8520396.0,8520396.0,False
80,120,97,24,5.0,0.075572158,0.075572158,False,23.87457156,23.87457156,False,7311429.5,7311429.5,False
80,120,97,25,5.0,0.075782439,0.075782439,False,24.07519186,24.07519186,False,7306816.0,7306816.0,False
80,120,97,26,5.0,0.076191809,0.076191809,False,24.46899087,24.46899087,False,7299240.5,7299240.5,False
80,120,97,27,5.0,0.076887781,0.076887781,False,25.14836311,25.14836311,False,,7262027.75,False
80,120,97,28,5.0,0.077934629,0.077934629,False,26.19388827,26.19388827,False,7270805.5,7270805.5,False
80,120,97,29,5.0,0.079368182,0.079368182,False,27.67237199,27.67237199,False,7248575.5,7248575.5,False
80,120,97,30,5.0,0.081193739,0.081193739,False,29.63485727,29.63485727,False,7220804.0,7220804.0,False
80,120,97,31,4.0,,0.1929369365,False,337.7595496,337.7595496,False,5862361.5,5862361.5,False
80,120,97,32,4.0,0.184254811,0.184254811,False,356.1389851,356.1389851,False,5765499.0,5765499.0,False
80,120,97,33,4.0,0.187778004,0.187778004,False,377.4738034,377.4738034,False,5704535.5,5704535.5,False
80,120,97,34,4.0,0.191541505,0.191541505,False,401.2217566,401.2217566,False,,5542284.0,False
80,120,97,35,3.0,0.155403091,0.155403091,False,211.5235064,211.5235064,False,6904849.5,6904849.5,False
80,120,97,36,3.0,0.159215734,0.159215734,False,227.7570325,227.7570325,False,6746818.5,6746818.5,False
80,120,97,37,3.0,0.162834986,0.162834986,False,243.9364484,243.9364484,False,6400736.5,6400736.5,False
80,120,97,38,3.0,0.166125486,0.166125486,False,259.3137178,259.3137178,False,6242365.0,6242365.0,False
80,120,97,39,3.0,0.168966903,0.168966903,False,273.1159624,273.1159624,False,6186458.5,6186458.5,False
81,146,141,19,6.0,0.032852435,0.032852435,False,1.952245217,1.952245217,False,8590653.0,8590653.0,False
81,146,141,20,5.0,0.074755041,0.074755041,False,23.10563565,23.10563565,False,7318780.5,7318780.5,False
81,146,141,22,5.0,0.078373359,0.078373359,False,26.6405936,26.6405936,False,7264054.0,7264054.0,False
81,146,141,23,5.0,0.080084172,0.080084172,False,28.43132257,28.43132257,False,7239373.0,7239373.0,False
81,146,141,24,5.0,0.081783487,0.081783487,False,30.28824572,30.28824572,False,7215482.5,7215482.5,False
81,146,141,25,5.0,0.083492146,0.083492146,False,32.23573715,32.23573715,False,7191837.5,7191837.5,False
81,146,141,26,5.0,0.085208977,0.085208977,False,34.27547363,34.27547363,False,7168250.5,7168250.5,False
81,146,141,27,4.0,0.188833686,0.188833686,False,384.0343677,384.0343677,False,6075878.5,6075878.5,False
81,146,141,28,4.0,0.190680653,0.190680653,False,395.7011919,395.7011919,False,6093137.0,6093137.0,False
81,146,141,29,4.0,0.192348533,0.192348533,False,406.4453114,406.4453114,False,6109760.0,6109760.0,False
81,146,141,31,4.0,0.194784615,0.194784615,False,422.4982942,422.4982942,False,6104338.0,6104338.0,False
81,146,141,32,3.0,0.155411843,0.155411843,False,211.5598367,211.5598367,False,,6457641.5,False
81,146,141,34,3.0,0.155369859,0.155369859,False,211.3855963,211.3855963,False,6984953.0,6984953.0,False
81,146,141,35,3.0,0.154762395,0.154762395,False,208.8755325,208.8755325,False,6995935.5,6995935.5,False
81,146,141,36,2.0,0.273696826,0.273696826,False,1218.955816,1218.955816,False,4187761.25,4187761.25,False
81,146,141,37,2.0,0.27098738,0.27098738,False,1181.227648,1181.227648,False,4206850.0,4206850.0,False
81,146,141,38,2.0,0.26802789,0.26802789,False,1140.98337,1140.98337,False,4224572.0,4224572.0,False
81,146,141,39,2.0,0.264912318,0.264912318,False,1099.688234,1099.688234,False,4239385.0,4239385.0,False
82,110,130,19,6.0,0.030826665,0.030826665,False,1.612706023,1.612706023,False,8626442.0,8626442.0,False
82,110,130,20,6.0,0.032282159,0.032282159,False,1.852265511,1.852265511,False,8593002.0,8593002.0,False
82,110,130,21,6.0,0.033710974,0.033710974,False,2.109455671,2.109455671,False,8562306.0,8562306.0,False
82,110,130,22,5.0,0.074691574,0.074691574,False,,24.32696731601775,False,7295566.0,7295566.0,False
82,110,130,23,5.0,0.076207639,0.076207639,False,24.48430486,24.48430486,False,,7251871.666666667,False
82,110,130,24,5.0,0.077784863,0.077784863,False,26.04255809,26.04255809,False,7253137.5,7253137.5,False
82,110,130,25,5.0,0.079438624,0.079438624,False,27.74643065,27.74643065,False,7229783.5,7229783.5,False
82,110,130,26,5.0,,0.07805213,False,29.60852464,29.60852464,False,7204715.0,7204715.0,False
82,110,130,27,5.0,0.082963389,0.082963389,False,31.62435602,31.62435602,False,7178291.0,7178291.0,False
82,110,130,28,5.0,0.084789861,0.084789861,False,33.76976366,33.76976366,False,7151162.5,7151162.5,False
82,110,130,29,4.0,0.187158226,0.187158226,False,373.6584685,373.6584685,False,5768119.0,5768119.0,False
82,110,130,30,4.0,0.189195569,0.189195569,False,386.3013059,386.3013059,False,5587895.0,5587895.0,False
82,110,130,31,4.0,0.191089258,0.191089258,False,398.3149459,398.3149459,False,5540897.5,5540897.5,False
82,110,130,32,4.0,0.192787557,0.192787557,False,409.3065955,409.3065955,False,,5765499.0,False
82,110,130,33,4.0,0.194259097,0.194259097,False,418.9988349,418.9988349,False,5481718.5,5481718.5,False
82,110,130,34,3.0,0.155496198,0.155496198,False,211.9102114,211.9102114,False,,6777035.5,False
82,110,130,35,3.0,0.156513375,0.156513375,False,,217.26661534373952,False,6740123.5,6740123.5,False
82,110,130,36,3.0,0.157341328,0.157341328,False,219.6736525,219.6736525,False,6715439.0,6715439.0,False
82,110,130,38,2.0,0.279941565,0.279941565,False,1309.202917,1309.202917,False,4008566.5,4008566.5,False
82,110,130,39,2.0,0.279899763,0.279899763,False,1308.583289,1308.583289,False,4005834.25,4005834.25,False
83,153,175,19,5.0,,0.074461833,False,16.16438938,16.16438938,False,7443770.0,7443770.0,False
83,153,175,20,5.0,0.06946975,0.06946975,False,18.52895401,18.52895401,False,7392096.0,7392096.0,False
83,153,175,21,5.0,0.072703799,0.072703799,False,21.24886377,21.24886377,False,7339638.5,7339638.5,False
83,153,175,22,5.0,0.076068297,0.076068297,False,24.34972528,24.34972528,False,7286584.5,7286584.5,False
83,153,175,23,5.0,0.07951643,0.07951643,False,27.82838517,27.82838517,False,7233309.5,7233309.5,False
83,153,175,24,5.0,0.082976691,0.082976691,False,31.63964043,31.63964043,False,7180494.5,7180494.5,False
83,153,175,25,5.0,0.086355572,0.086355572,False,35.68490732,35.68490732,False,7129237.0,7129237.0,False
83,153,175,26,4.0,0.193396631,0.193396631,False,413.2992013,413.2992013,False,5783855.0,5783855.0,False
83,153,175,27,4.0,0.197103461,0.197103461,False,438.1816306,438.1816306,False,,6075878.5,False
83,153,175,28,4.0,0.200177132,0.200177132,False,459.5861268,459.5861268,False,5706217.0,5706217.0,False
83,153,175,29,4.0,0.202470772,0.202470772,False,476.023691,476.023691,False,5470452.5,5470452.5,False
83,153,175,30,3.0,0.163879184,0.163879184,False,248.7465856,248.7465856,False,6081971.0,6081971.0,False
83,153,175,32,3.0,0.163910867,0.163910867,False,248.8935413,248.8935413,False,6543289.0,6543289.0,False
83,153,175,33,3.0,0.162634412,0.162634412,False,243.019846,243.019846,False,6630431.0,6630431.0,False
83,153,175,34,3.0,0.160667306,0.160667306,False,234.1549438,234.1549438,False,6688439.5,6688439.5,False
83,153,175,35,2.0,0.281756733,0.281756733,False,1336.31372,1336.31372,False,4035346.75,4035346.75,False
83,153,175,36,2.0,0.27633525,0.27633525,False,1256.519906,1256.519906,False,4097725.0,4097725.0,False
83,153,175,37,2.0,0.27077633,0.27077633,False,1178.324498,1178.324498,False,4159351.75,4159351.75,False
83,153,175,38,2.0,0.265392159,0.265392159,False,1105.9774,1105.9774,False,4216489.5,4216489.5,False
83,153,175,39,2.0,,0.278308577,False,1042.130705,1042.130705,False,4266693.0,4266693.0,False
