Well_ID,X,Y,Z,facies,phi,phi_imp,phi_was_imputed,perm,perm_imp,perm_was_imputed,AI,AI_imp,AI_was_imputed
2,71,53,27,2.0,0.265117555,0.265117555,False,1102.375095,1102.375095,False,4189717.0,4189717.0,False
2,71,53,28,2.0,0.264138701,0.264138701,False,1089.602556,1089.602556,False,4206737.0,4206737.0,False
2,71,53,31,2.0,0.269839735,0.269839735,False,1165.502703,1165.502703,False,4165755.25,4165755.25,False
2,71,53,32,2.0,0.274404882,0.274404882,False,1228.95622,1228.95622,False,4122627.0,4122627.0,False
2,71,53,33,2.0,0.279909403,0.279909403,False,1308.726159,1308.726159,False,4069713.5,4069713.5,False
2,71,53,34,2.0,,0.290231173,True,1401.12958,1401.12958,False,,3998498.013157895,True
2,71,53,35,2.0,0.29224909,0.29224909,False,1501.051251,1501.051251,False,3952863.5,3952863.5,False
2,71,53,36,2.0,0.298282353,0.298282353,False,1602.189263,1602.189263,False,3897868.0,3897868.0,False
2,71,53,37,2.0,0.303725414,0.303725414,False,1697.615816,1697.615816,False,,3926960.4030612246,True
2,71,53,38,2.0,0.308280112,0.308280112,False,1780.607561,1780.607561,False,3811529.75,3811529.75,False
2,71,53,39,2.0,0.311739054,0.311739054,False,1845.592223,1845.592223,False,3783827.75,3783827.75,False
3,58,186,19,2.0,0.257651875,0.257651875,False,1007.61483,1007.61483,False,4195747.0,4195747.0,False
3,58,186,20,2.0,0.259508654,0.259508654,False,1030.616477,1030.616477,False,4181485.0,4181485.0,False
3,58,186,21,2.0,0.261625717,0.261625717,False,1057.296734,1057.296734,False,4167123.25,4167123.25,False
3,58,186,22,2.0,0.263985674,0.263985674,False,1087.615398,1087.615398,False,4153174.75,4153174.75,False
3,58,186,23,2.0,0.266626614,0.266626614,False,1122.275358,1122.275358,False,4139329.25,4139329.25,False
3,58,186,24,2.0,0.269642287,0.269642287,False,1162.812513,1162.812513,False,4124219.0,4124219.0,False
3,58,186,25,2.0,0.273165284,0.273165284,False,1211.486988,1211.486988,False,,4207680.094827586,True
3,58,186,26,2.0,0.277335518,0.277335518,False,1270.976351,1270.976351,False,4081117.5,4081117.5,False
3,58,186,28,2.0,0.287970951,0.287970951,False,1432.204226,1432.204226,False,4008724.75,4008724.75,False
3,58,186,29,2.0,0.294394819,0.294394819,False,1536.471996,1536.471996,False,3961211.5,3961211.5,False
3,58,186,30,2.0,0.301334094,0.301334094,False,1655.194935,1655.194935,False,3908627.0,3908627.0,False
3,58,186,31,2.0,0.308472939,0.308472939,False,1784.185395,1784.185395,False,3854163.75,3854163.75,False
3,58,186,32,2.0,0.315404089,0.315404089,False,1916.333803,1916.333803,False,,4076873.65625,True
3,58,186,33,2.0,0.32,0.32,False,2007.843137,2007.843137,False,,4027101.7441860465,True
3,58,186,34,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3772805.75,3772805.75,False
3,58,186,35,2.0,,0.2935673771111111,True,2007.843137,2007.843137,False,3776726.0,3776726.0,False
3,58,186,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3782960.5,3782960.5,False
3,58,186,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3784898.5,3784898.5,False
3,58,186,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3785777.0,3785777.0,False
4,80,95,19,6.0,0.035331503,0.035331503,False,2.428798519,2.428798519,False,8557738.0,8557738.0,False
4,80,95,20,6.0,0.036078191,0.036078191,False,2.586202924,2.586202924,False,8536867.0,8536867.0,False
4,80,95,21,6.0,0.0366614,0.0366614,False,2.713775684,2.713775684,False,8520964.0,8520964.0,False
4,80,95,22,6.0,0.03710835,0.03710835,False,2.814336845,2.814336845,False,8509265.0,8509265.0,False
4,80,95,23,6.0,0.037456764,0.037456764,False,2.894430895,2.894430895,False,8500727.0,8500727.0,False
4,80,95,24,3.0,0.136324853,0.136324853,False,141.9825189,141.9825189,False,6600487.0,6600487.0,False
4,80,95,25,2.0,0.252625648,0.252625648,False,947.1865459,947.1865459,False,4358149.5,4358149.5,False
4,80,95,26,2.0,0.251176132,0.251176132,False,930.2499716,930.2499716,False,4371808.0,4371808.0,False
4,80,95,28,2.0,0.249692409,0.249692409,False,913.1376152,913.1376152,False,4380239.0,4380239.0,False
4,80,95,29,2.0,0.250023718,0.250023718,False,916.9391837,916.9391837,False,4371807.5,4371807.5,False
4,80,95,30,2.0,0.251263675,0.251263675,False,931.2666908,931.2666908,False,4353456.5,4353456.5,False
4,80,95,31,2.0,0.253497492,0.253497492,False,957.4783261,957.4783261,False,4324896.5,4324896.5,False
4,80,95,32,2.0,0.256748171,0.256748171,False,996.5532696,996.5532696,False,4286560.5,4286560.5,False
4,80,95,33,2.0,0.26096895,0.26096895,False,1048.967726,1048.967726,False,4239637.5,4239637.5,False
4,80,95,34,2.0,0.266041094,0.266041094,False,1114.523722,1114.523722,False,4185864.25,4185864.25,False
4,80,95,35,2.0,0.271777875,0.271777875,False,1192.147104,1192.147104,False,4127355.5,4127355.5,False
4,80,95,36,2.0,0.27793499,0.27793499,False,1279.697437,1279.697437,False,4066497.75,4066497.75,False
4,80,95,38,2.0,0.290348135,0.290348135,False,1470.170028,1470.170028,False,3948060.5,3948060.5,False
4,80,95,39,2.0,0.295996753,0.295996753,False,1563.309454,1563.309454,False,3895863.25,3895863.25,False
5,26,141,20,4.0,0.165434959,0.165434959,False,256.0332247,256.0332247,False,6240586.0,6240586.0,False
5,26,141,21,3.0,0.127495132,0.127495132,False,115.8673193,115.8673193,False,7191379.0,7191379.0,False
5,26,141,22,3.0,0.129693711,0.129693711,False,122.0356203,122.0356203,False,,6762986.75,True
5,26,141,23,3.0,0.131998622,0.131998622,False,128.7373524,128.7373524,False,6624363.0,6624363.0,False
5,26,141,24,3.0,,0.1422210547,True,135.960401,135.960401,False,6571601.5,6571601.5,False
5,26,141,25,2.0,0.254394175,0.254394175,False,968.146003,968.146003,False,4296473.5,4296473.5,False
5,26,141,27,2.0,0.261679839,0.261679839,False,1057.985199,1057.985199,False,4234744.0,4234744.0,False
5,26,141,28,2.0,0.265739415,0.265739415,False,1110.544825,1110.544825,False,4204089.0,4204089.0,False
5,26,141,29,2.0,0.270121412,0.270121412,False,1169.348225,1169.348225,False,4170624.5,4170624.5,False
5,26,141,30,2.0,0.274808797,0.274808797,False,1234.687358,1234.687358,False,4132806.5,4132806.5,False
5,26,141,31,2.0,0.279725135,0.279725135,False,1305.997079,1305.997079,False,4090341.0,4090341.0,False
5,26,141,32,2.0,0.284729027,0.284729027,False,1381.579194,1381.579194,False,4044292.5,4044292.5,False
5,26,141,33,2.0,0.28961975,0.28961975,False,1458.460453,1458.460453,False,3996873.25,3996873.25,False
5,26,141,35,2.0,0.298071321,0.298071321,False,1598.570241,1598.570241,False,3910938.75,3910938.75,False
5,26,141,36,2.0,0.301124814,0.301124814,False,1651.519644,1651.519644,False,3879761.5,3879761.5,False
5,26,141,37,2.0,0.303111227,0.303111227,False,1686.645462,1686.645462,False,3860737.0,3860737.0,False
5,26,141,38,2.0,0.303896428,0.303896428,False,1700.679659,1700.679659,False,3855848.75,3855848.75,False
6,64,30,19,2.0,0.301725557,0.301725557,False,,988.4541752275143,True,3921885.75,3921885.75,False
6,64,30,21,2.0,0.301323131,0.301323131,False,1655.002248,1655.002248,False,3919130.75,3919130.75,False
6,64,30,22,2.0,0.300091487,0.300091487,False,1633.460074,1633.460074,False,3923880.25,3923880.25,False
6,64,30,23,2.0,0.298397963,0.298397963,False,1604.174411,1604.174411,False,3931796.5,3931796.5,False
6,64,30,24,2.0,0.29651491,0.29651491,False,1572.062779,1572.062779,False,3941377.75,3941377.75,False
6,64,30,25,2.0,0.294764331,0.294764331,False,1542.632508,1542.632508,False,3950504.0,3950504.0,False
6,64,30,26,2.0,0.293477864,0.293477864,False,1521.26182,1521.26182,False,3956617.75,3956617.75,False
6,64,30,27,2.0,0.292952555,0.292952555,False,1512.597622,1512.597622,False,,4205724.987179487,True
6,64,30,29,2.0,0.294959248,0.294959248,False,1545.88941,1545.88941,False,3934021.5,3934021.5,False
6,64,30,30,2.0,0.297586957,0.297586957,False,1590.286338,1590.286338,False,3909161.25,3909161.25,False
6,64,30,33,2.0,0.309951122,0.309951122,False,1811.788007,1811.788007,False,3797640.75,3797640.75,False
6,64,30,34,2.0,0.314474192,0.314474192,False,1898.199456,1898.199456,False,3757263.5,3757263.5,False
6,64,30,35,2.0,,0.2935673771111111,True,1979.152543,1979.152543,False,3720532.25,3720532.25,False
6,64,30,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3706194.5,3706194.5,False
6,64,30,37,2.0,,0.2966782099795918,True,2007.843137,2007.843137,False,3704341.25,3704341.25,False
6,64,30,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3704025.0,3704025.0,False
7,43,174,20,2.0,0.243933473,0.243933473,False,848.8280424,848.8280424,False,4419300.0,4419300.0,False
7,43,174,22,2.0,,0.2717891377619048,True,939.4261134,939.4261134,False,4346898.5,4346898.5,False
7,43,174,23,2.0,0.25648734,0.25648734,False,993.3767796,993.3767796,False,4306079.5,4306079.5,False
7,43,174,24,2.0,0.261275749,0.261275749,False,1052.852641,1052.852641,False,4263482.0,4263482.0,False
7,43,174,25,2.0,0.266339397,0.266339397,False,1118.468114,1118.468114,False,4219274.5,4219274.5,False
7,43,174,27,2.0,0.277494718,0.277494718,False,1273.288191,1273.288191,False,4124106.5,4124106.5,False
7,43,174,28,2.0,0.283675602,0.283675602,False,1365.411687,1365.411687,False,4071904.0,4071904.0,False
7,43,174,29,2.0,0.290240238,0.290240238,False,1468.431179,1468.431179,False,4016473.25,4016473.25,False
7,43,174,30,2.0,,0.273482002825,True,1581.544005,1581.544005,False,3958694.75,3958694.75,False
7,43,174,31,2.0,0.30396569,0.30396569,False,1701.92169,1701.92169,False,3900391.75,3900391.75,False
7,43,174,32,2.0,0.31061889,0.31061889,False,1824.359732,1824.359732,False,3844163.0,3844163.0,False
7,43,174,33,2.0,0.316677889,0.316677889,False,1941.381544,1941.381544,False,3793032.0,3793032.0,False
7,43,174,34,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3764562.0,3764562.0,False
7,43,174,35,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3763248.5,3763248.5,False
7,43,174,36,2.0,0.32,0.32,False,,1531.726812920222,True,3761959.5,3761959.5,False
7,43,174,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3760905.25,3760905.25,False
8,82,66,19,6.0,0.039796649,0.039796649,False,3.472086667,3.472086667,False,8455971.0,8455971.0,False
8,82,66,20,6.0,0.039887412,0.039887412,False,3.495922379,3.495922379,False,8451757.0,8451757.0,False
8,82,66,21,6.0,0.039708012,0.039708012,False,3.448914383,3.448914383,False,8453929.0,8453929.0,False
8,82,66,22,6.0,0.039332028,0.039332028,False,3.35176906,3.35176906,False,8461195.0,8461195.0,False
8,82,66,23,6.0,0.038856253,0.038856253,False,3.231481372,3.231481372,False,8471696.0,8471696.0,False
8,82,66,24,6.0,0.038394356,0.038394356,False,3.117493304,3.117493304,False,8483045.0,8483045.0,False
8,82,66,25,5.0,0.077432055,0.077432055,False,25.68838413,25.68838413,False,7272623.5,7272623.5,False
8,82,66,26,2.0,0.24983727,0.24983727,False,914.7984341,914.7984341,False,4381896.0,4381896.0,False
8,82,66,27,2.0,0.248141867,0.248141867,False,895.4946024,895.4946024,False,4407696.0,4407696.0,False
8,82,66,28,2.0,0.247834616,0.247834616,False,892.0274422,892.0274422,False,4418176.0,4418176.0,False
8,82,66,29,2.0,,0.273423819575,True,906.0960327,906.0960327,False,4410545.5,4410545.5,False
8,82,66,30,2.0,,0.273482002825,True,938.8235856,938.8235856,False,4384102.5,4384102.5,False
8,82,66,31,2.0,0.25626845,0.25626845,False,990.7166378,990.7166378,False,4339980.0,4339980.0,False
8,82,66,32,2.0,0.261956092,0.261956092,False,1061.504294,1061.504294,False,,4076873.65625,True
8,82,66,33,2.0,0.268688601,0.268688601,False,1149.881361,1149.881361,False,,4027101.7441860465,True
8,82,66,36,2.0,0.291380047,0.291380047,False,1486.875713,1486.875713,False,3976405.75,3976405.75,False
8,82,66,37,2.0,0.298435081,0.298435081,False,1604.812152,1604.812152,False,,3926960.4030612246,True
8,82,66,38,2.0,0.304635058,0.304635058,False,1713.959277,1713.959277,False,3843676.25,3843676.25,False
8,82,66,39,2.0,0.309717177,0.309717177,False,1807.398748,1807.398748,False,3792962.75,3792962.75,False
9,55,111,19,4.0,0.176270603,0.176270603,False,310.8927188,310.8927188,False,5905952.0,5905952.0,False
9,55,111,20,4.0,0.176918036,0.176918036,False,,341.4390361281644,True,5763920.5,5763920.5,False
9,55,111,21,3.0,,0.13901641658333333,True,145.5400514,145.5400514,False,6753296.5,6753296.5,False
9,55,111,22,3.0,0.13783158,0.13783158,False,146.8043078,146.8043078,False,6531515.5,6531515.5,False
9,55,111,23,3.0,0.138094663,0.138094663,False,147.657469,147.657469,False,6512191.0,6512191.0,False
9,55,111,24,3.0,,0.1422210547,True,148.1400835,148.1400835,False,6528240.0,6528240.0,False
9,55,111,25,2.0,0.256773024,0.256773024,False,996.8563118,996.8563118,False,4284828.5,4284828.5,False
9,55,111,26,2.0,0.256016513,0.256016513,False,987.661167,987.661167,False,4292969.0,4292969.0,False
9,55,111,27,2.0,0.255331997,0.255331997,False,979.393285,979.393285,False,4300404.5,4300404.5,False
9,55,111,28,2.0,,0.2705315834736842,True,973.8059261,973.8059261,False,4305896.0,4305896.0,False
9,55,111,29,2.0,0.254781702,0.254781702,False,972.782405,972.782405,False,4308135.5,4308135.5,False
9,55,111,30,2.0,0.255229954,0.255229954,False,978.1649998,978.1649998,False,4305756.0,4305756.0,False
9,55,111,31,2.0,0.256339449,0.256339449,False,991.5789283,991.5789283,False,4297387.5,4297387.5,False
9,55,111,32,2.0,0.258191484,0.258191484,False,,1361.1599779006835,True,4281821.0,4281821.0,False
9,55,111,33,2.0,0.260805173,0.260805173,False,1046.89805,1046.89805,False,4258319.5,4258319.5,False
9,55,111,34,2.0,0.264128567,0.264128567,False,1089.470872,1089.470872,False,4226834.5,4226834.5,False
9,55,111,35,2.0,0.268038718,0.268038718,False,1141.128793,1141.128793,False,,3950206.255319149,True
9,55,111,36,2.0,0.272351172,0.272351172,False,1200.111528,1200.111528,False,4144039.5,4144039.5,False
9,55,111,37,2.0,0.276837688,0.276837688,False,1263.766544,1263.766544,False,,3926960.4030612246,True
9,55,111,38,2.0,,0.2969837923695652,True,1328.698121,1328.698121,False,4049721.75,4049721.75,False
9,55,111,39,2.0,0.285342881,0.285342881,False,1391.063948,1391.063948,False,4005718.25,4005718.25,False
10,21,188,19,3.0,0.131575506,0.131575506,False,127.4888582,127.4888582,False,7358846.5,7358846.5,False
10,21,188,20,3.0,0.136489006,0.136489006,False,142.5025365,142.5025365,False,,6748168.923076923,True
10,21,188,21,3.0,0.141642658,0.141642658,False,159.4948178,159.4948178,False,7211577.5,7211577.5,False
10,21,188,22,2.0,,0.2717891377619048,True,1215.931385,1215.931385,False,4219900.5,4219900.5,False
10,21,188,24,2.0,0.288591629,0.288591629,False,1442.047616,1442.047616,False,4079502.0,4079502.0,False
10,21,188,25,2.0,0.29545649,0.29545649,False,1554.22053,1554.22053,False,4016751.75,4016751.75,False
10,21,188,26,2.0,0.301739984,0.301739984,False,1662.340011,1662.340011,False,3959715.5,3959715.5,False
10,21,188,28,2.0,0.312555845,0.312555845,False,1861.18845,1861.18845,False,3862213.75,3862213.75,False
10,21,188,29,2.0,0.317158043,0.317158043,False,1950.88555,1950.88555,False,3820815.0,3820815.0,False
10,21,188,30,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3793948.5,3793948.5,False
10,21,188,31,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3789836.0,3789836.0,False
10,21,188,32,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3784587.25,3784587.25,False
10,21,188,33,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3777759.75,3777759.75,False
10,21,188,35,2.0,,0.2935673771111111,True,,1511.8947631711417,True,3758580.75,3758580.75,False
10,21,188,36,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3746881.75,3746881.75,False
10,21,188,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3734965.0,3734965.0,False
10,21,188,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3723882.5,3723882.5,False
10,21,188,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3714524.0,3714524.0,False
11,77,20,19,6.0,,0.0350311629047619,True,,2.3261600719700657,True,8320443.5,8320443.5,False
11,77,20,20,6.0,0.046779405,0.046779405,False,5.642585778,5.642585778,False,8306402.5,8306402.5,False
11,77,20,22,2.0,0.290115963,0.290115963,False,1466.430235,1466.430235,False,3945292.75,3945292.75,False
11,77,20,23,2.0,0.28826157,0.28826157,False,1436.807106,1436.807106,False,3952460.5,3952460.5,False
11,77,20,25,2.0,0.28531594,0.28531594,False,1390.646685,1390.646685,False,,4207680.094827586,True
11,77,20,26,2.0,0.284945987,0.284945987,False,1384.926111,1384.926111,False,3965729.25,3965729.25,False
11,77,20,27,2.0,0.28569914,0.28569914,False,1396.590112,1396.590112,False,3959060.0,3959060.0,False
11,77,20,28,2.0,0.287727081,0.287727081,False,1428.350023,1428.350023,False,3944241.5,3944241.5,False
11,77,20,29,2.0,0.291032992,0.291032992,False,1481.241928,1481.241928,False,3921574.25,3921574.25,False
11,77,20,30,2.0,0.295463701,0.295463701,False,1554.341591,1554.341591,False,3892588.5,3892588.5,False
11,77,20,31,2.0,0.300724193,0.300724193,False,1644.500738,1644.500738,False,3859523.0,3859523.0,False
11,77,20,32,2.0,0.306412631,0.306412631,False,1746.228758,1746.228758,False,3824752.25,3824752.25,False
11,77,20,33,2.0,0.31207057,0.31207057,False,1851.910735,1851.910735,False,3790519.5,3790519.5,False
11,77,20,34,2.0,0.31724059,0.31724059,False,1952.522898,1952.522898,False,3758959.75,3758959.75,False
11,77,20,35,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3744607.25,3744607.25,False
11,77,20,36,2.0,,0.29417912036170213,True,2007.843137,2007.843137,False,3749525.25,3749525.25,False
11,77,20,37,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3751001.5,3751001.5,False
11,77,20,38,2.0,0.32,0.32,False,2007.843137,2007.843137,False,3749296.75,3749296.75,False
11,77,20,39,2.0,0.32,0.32,False,2007.843137,2007.843137,False,,3902396.4907407407,True
12,40,162,19,3.0,0.120655416,0.120655416,False,98.03292575,98.03292575,False,6800967.5,6800967.5,False
12,40,162,20,3.0,0.122839878,0.122839878,False,103.5104294,103.5104294,False,6854743.0,6854743.0,False
12,40,162,21,2.0,0.238499498,0.238499498,False,791.1504275,791.1504275,False,4475467.0,4475467.0,False
12,40,162,22,2.0,0.242414228,0.242414228,False,,1205.2380196411434,True,4431975.0,4431975.0,False
12,40,162,24,2.0,0.25137324,0.25137324,False,932.5402978,932.5402978,False,,4188896.67,True
12,40,162,25,2.0,0.25635127,0.25635127,False,991.7225482,991.7225482,False,4285628.5,4285628.5,False
12,40,162,27,2.0,0.267397635,0.267397635,False,1132.541606,1132.541606,False,4181462.75,4181462.75,False
12,40,162,28,2.0,0.273518652,0.273518652,False,1216.448571,1216.448571,False,4126991.25,4126991.25,False
12,40,162,29,2.0,0.280013313,0.280013313,False,1310.266922,1310.266922,False,,4157043.2317073173,True
12,40,162,30,2.0,0.286778554,0.286778554,False,1413.430619,1413.430619,False,,4150093.762195122,True
12,40,162,31,2.0,,0.27769558434883723,True,1523.736587,1523.736587,False,3954166.75,3954166.75,False
12,40,162,33,2.0,0.306456062,0.306456062,False,1747.022706,1747.022706,False,3844485.25,3844485.25,False
12,40,162,34,2.0,0.311767812,0.311767812,False,,1456.4157652370175,True,3798662.5,3798662.5,False
12,40,162,35,2.0,0.315906662,0.315906662,False,1926.187654,1926.187654,False,3762556.25,3762556.25,False
12,40,162,36,2.0,0.3186153,0.3186153,False,1979.940234,1979.940234,False,3738436.0,3738436.0,False
12,40,162,37,2.0,0.319738376,0.319738376,False,2002.549078,2002.549078,False,3727784.5,3727784.5,False
12,40,162,38,2.0,0.319244941,0.319244941,False,1992.592284,1992.592284,False,3731079.5,3731079.5,False
12,40,162,39,2.0,,0.29650446178571427,True,1952.381119,1952.381119,False,3747714.5,3747714.5,False
13,68,87,19,4.0,0.183842852,0.183842852,False,353.7000226,353.7000226,False,6018623.5,6018623.5,False
13,68,87,20,4.0,0.183773178,0.183773178,False,353.2886707,353.2886707,False,6027498.0,6027498.0,False
13,68,87,21,3.0,0.143301474,0.143301474,False,165.2440694,165.2440694,False,6392270.0,6392270.0,False
13,68,87,22,3.0,0.142474495,0.142474495,False,162.3605482,162.3605482,False,6417564.5,6417564.5,False
13,68,87,23,3.0,0.14136442,0.14136442,False,158.5440054,158.5440054,False,6452916.0,6452916.0,False
13,68,87,24,3.0,0.140069191,0.140069191,False,154.1685657,154.1685657,False,6495858.5,6495858.5,False
13,68,87,25,2.0,0.257442661,0.257442661,False,1005.046261,1005.046261,False,4297349.0,4297349.0,False
13,68,87,26,2.0,0.254490502,0.254490502,False,969.2969987,969.2969987,False,4334822.0,4334822.0,False
13,68,87,27,2.0,0.25192039,0.25192039,False,938.9189865,938.9189865,False,4365826.5,4365826.5,False
13,68,87,29,2.0,0.248929406,0.248929406,False,904.4251809,904.4251809,False,4398469.0,4398469.0,False
13,68,87,30,2.0,0.248942672,0.248942672,False,904.5761558,904.5761558,False,4396364.5,4396364.5,False
13,68,87,31,2.0,0.250163474,0.250163474,False,918.5461624,918.5461624,False,,4097350.880952381,True
13,68,87,33,2.0,0.256365713,0.256365713,False,991.8980418,991.8980418,False,4309707.0,4309707.0,False
13,68,87,35,2.0,0.266891244,0.266891244,False,1125.791399,1125.791399,False,4197898.5,4197898.5,False
13,68,87,36,2.0,0.273192102,0.273192102,False,1211.863026,1211.863026,False,4133566.5,4133566.5,False
13,68,87,37,2.0,0.279747218,0.279747218,False,1306.323916,1306.323916,False,,3926960.4030612246,True
13,68,87,38,2.0,0.286195542,0.286195542,False,1404.316594,1404.316594,False,4004185.25,4004185.25,False
13,68,87,39,2.0,0.292188255,0.292188255,False,1500.055741,1500.055741,False,3945363.25,3945363.25,False
14,52,133,20,3.0,0.125197971,0.125197971,False,109.6518189,109.6518189,False,6789082.0,6789082.0,False
14,52,133,21,3.0,0.126364064,0.126364064,False,112.7779427,112.7779427,False,6782768.5,6782768.5,False
14,52,133,22,3.0,0.12772042,0.12772042,False,116.4894399,116.4894399,False,6861277.0,6861277.0,False
14,52,133,23,2.0,0.243315469,0.243315469,False,842.1232457,842.1232457,False,4436423.0,4436423.0,False
14,52,133,24,2.0,0.245340747,0.245340747,False,864.2365727,864.2365727,False,4422621.0,4422621.0,False
14,52,133,25,2.0,0.247654958,0.247654958,False,890.0045197,890.0045197,False,4403501.0,4403501.0,False
14,52,133,26,2.0,0.250278266,0.250278266,False,919.8675874,919.8675874,False,4378921.5,4378921.5,False
14,52,133,27,2.0,0.253239899,0.253239899,False,954.4293083,954.4293083,False,4348911.0,4348911.0,False
14,52,133,28,2.0,0.256566196,0.256566196,False,994.3363491,994.3363491,False,4313657.0,4313657.0,False
14,52,133,29,2.0,0.260266122,0.260266122,False,1040.106578,1040.106578,False,4273592.5,4273592.5,False
14,52,133,30,2.0,0.264317426,0.264317426,False,1091.926703,1091.926703,False,4229431.0,4229431.0,False
14,52,133,31,2.0,0.268656496,0.268656496,False,1149.447853,1149.447853,False,4182183.25,4182183.25,False
14,52,133,32,2.0,0.273174442,0.273174442,False,1211.615394,1211.615394,False,4133177.0,4133177.0,False
14,52,133,33,2.0,0.277720828,0.277720828,False,1276.576884,1276.576884,False,4084047.25,4084047.25,False
14,52,133,34,2.0,0.282115075,0.282115075,False,1341.713319,1341.713319,False,4036748.25,4036748.25,False
14,52,133,35,2.0,0.286164056,0.286164056,False,1403.825599,1403.825599,False,3993417.75,3993417.75,False
14,52,133,37,2.0,0.292516657,0.292516657,False,1505.435414,1505.435414,False,3927086.25,3927086.25,False
14,52,133,38,2.0,0.294555644,0.294555644,False,1539.151076,1539.151076,False,3907556.25,3907556.25,False
14,52,133,39,2.0,0.29574766,0.29574766,False,1559.114136,1559.114136,False,3898541.25,3898541.25,False
15,84,58,19,6.0,0.041122522,0.041122522,False,3.831218837,3.831218837,False,,8555743.159090908,True
15,84,58,20,6.0,0.041155665,0.041155665,False,3.840500105,3.840500105,False,8426111.0,8426111.0,False
15,84,58,21,6.0,,0.037421761625,True,3.76960913,3.76960913,False,8430056.0,8430056.0,False
15,84,58,22,6.0,,0.037357818333333334,True,3.644096419,3.644096419,False,8439189.0,8439189.0,False
